,feature_1,feature_2,feature_3,feature_4,label
634,7.0,10.0,10.0,11.0,0.0
635,13.0,1.0,8.0,39.0,1.0
636,7.0,0.0,5.0,21.0,1.0
637,17.0,0.0,4.0,37.0,1.0
638,11.0,2.0,4.0,35.0,1.0
639,14.0,1.0,6.0,21.0,1.0
640,14.0,3.0,14.0,24.0,1.0
641,18.0,3.0,10.0,19.0,1.0
642,11.0,6.0,5.0,30.0,1.0
643,8.0,2.0,8.0,28.0,1.0
644,12.0,4.0,11.0,35.0,1.0
645,14.0,0.0,5.0,23.0,1.0
646,14.0,4.0,4.0,35.0,1.0
647,13.0,2.0,4.0,24.0,1.0
648,14.0,6.0,7.0,28.0,1.0
649,13.0,1.0,4.0,29.0,1.0
650,6.0,2.0,7.0,29.0,1.0
651,12.0,2.0,4.0,21.0,1.0
652,12.0,1.0,14.0,30.0,1.0
653,10.0,2.0,9.0,32.0,1.0
654,13.0,11.0,14.0,13.0,0.0
655,14.0,7.0,11.0,10.0,0.0
656,14.0,1.0,6.0,30.0,1.0
657,12.0,2.0,4.0,24.0,1.0
658,9.0,4.0,7.0,28.0,1.0
659,16.0,2.0,3.0,31.0,1.0
660,13.0,4.0,10.0,29.0,1.0
661,10.0,5.0,8.0,37.0,1.0
662,9.0,9.0,17.0,11.0,0.0
663,16.0,10.0,14.0,11.0,0.0
664,15.0,3.0,8.0,36.0,1.0
665,11.0,2.0,11.0,22.0,1.0
666,11.0,1.0,10.0,26.0,1.0
667,13.0,1.0,6.0,32.0,1.0
668,13.0,13.0,11.0,18.0,0.0
669,11.0,3.0,17.0,26.0,1.0
670,13.0,2.0,6.0,29.0,1.0
671,18.0,0.0,8.0,20.0,1.0
672,22.0,1.0,6.0,25.0,1.0
673,12.0,2.0,5.0,32.0,1.0
674,18.0,2.0,9.0,29.0,1.0
675,9.0,5.0,8.0,29.0,1.0
676,15.0,4.0,6.0,30.0,1.0
677,14.0,17.0,14.0,23.0,0.0
678,12.0,2.0,2.0,24.0,1.0
679,12.0,1.0,11.0,39.0,1.0
680,12.0,16.0,12.0,17.0,0.0
681,14.0,2.0,6.0,29.0,1.0
682,13.0,2.0,8.0,38.0,1.0
683,14.0,3.0,3.0,32.0,1.0
684,9.0,2.0,5.0,32.0,1.0
685,12.0,0.0,11.0,30.0,1.0
686,17.0,1.0,3.0,26.0,1.0
687,13.0,3.0,9.0,26.0,1.0
688,16.0,1.0,10.0,26.0,1.0
689,13.0,2.0,6.0,29.0,1.0
690,9.0,17.0,11.0,15.0,0.0
691,14.0,11.0,11.0,11.0,0.0
692,15.0,1.0,8.0,36.0,1.0
693,11.0,11.0,13.0,11.0,0.0
694,12.0,14.0,14.0,6.0,0.0
695,14.0,1.0,7.0,27.0,1.0
696,13.0,15.0,11.0,21.0,0.0
697,17.0,4.0,8.0,28.0,1.0
698,17.0,5.0,7.0,30.0,1.0
699,4.0,14.0,11.0,12.0,0.0
700,9.0,11.0,8.0,11.0,0.0
701,19.0,12.0,7.0,11.0,0.0
702,21.0,5.0,7.0,30.0,1.0
703,16.0,4.0,6.0,26.0,1.0
704,11.0,3.0,9.0,22.0,1.0
705,18.0,1.0,6.0,27.0,1.0
706,17.0,14.0,22.0,10.0,0.0
707,10.0,3.0,6.0,28.0,1.0
708,16.0,2.0,8.0,18.0,1.0
709,17.0,1.0,7.0,30.0,1.0
710,13.0,4.0,11.0,24.0,1.0
711,9.0,2.0,8.0,22.0,1.0
712,16.0,4.0,5.0,23.0,1.0
713,17.0,3.0,16.0,25.0,1.0
714,17.0,3.0,8.0,17.0,0.0
715,17.0,4.0,7.0,18.0,1.0
716,8.0,2.0,6.0,35.0,1.0
717,14.0,2.0,7.0,32.0,1.0
718,13.0,3.0,6.0,32.0,1.0
719,11.0,2.0,7.0,25.0,1.0
720,11.0,2.0,5.0,20.0,1.0
721,9.0,1.0,7.0,30.0,1.0
722,10.0,1.0,5.0,32.0,1.0
723,10.0,1.0,11.0,41.0,1.0
724,14.0,12.0,12.0,5.0,0.0
725,16.0,0.0,6.0,41.0,1.0
726,22.0,1.0,9.0,28.0,1.0
727,18.0,3.0,5.0,30.0,1.0
728,8.0,11.0,13.0,13.0,0.0
729,14.0,17.0,15.0,8.0,0.0
730,13.0,5.0,8.0,27.0,1.0
731,6.0,2.0,8.0,25.0,1.0
732,14.0,3.0,8.0,23.0,1.0
733,15.0,15.0,11.0,11.0,0.0
734,8.0,9.0,13.0,8.0,0.0
735,11.0,0.0,5.0,34.0,1.0
736,4.0,1.0,8.0,17.0,1.0
737,12.0,17.0,13.0,15.0,0.0
738,16.0,9.0,18.0,12.0,0.0
739,12.0,8.0,10.0,20.0,0.0
740,16.0,12.0,11.0,4.0,0.0
741,13.0,2.0,6.0,26.0,1.0
742,11.0,1.0,5.0,31.0,1.0
743,8.0,2.0,5.0,19.0,1.0
744,5.0,0.0,7.0,36.0,1.0
745,12.0,17.0,7.0,15.0,0.0
746,15.0,2.0,12.0,31.0,1.0
747,9.0,2.0,7.0,21.0,1.0
748,13.0,2.0,6.0,29.0,1.0
749,12.0,12.0,21.0,11.0,0.0
750,9.0,2.0,6.0,24.0,1.0
751,12.0,0.0,5.0,15.0,1.0
752,11.0,2.0,9.0,33.0,1.0
753,13.0,3.0,9.0,36.0,1.0
754,16.0,2.0,2.0,15.0,1.0
755,19.0,1.0,5.0,23.0,1.0
756,15.0,9.0,9.0,11.0,0.0
757,11.0,1.0,3.0,38.0,1.0
758,20.0,4.0,14.0,13.0,0.0
759,17.0,1.0,11.0,34.0,1.0
760,11.0,4.0,6.0,22.0,1.0
761,11.0,1.0,7.0,20.0,1.0
762,16.0,1.0,5.0,24.0,1.0
763,5.0,0.0,5.0,25.0,1.0
764,15.0,10.0,14.0,15.0,0.0
765,9.0,11.0,17.0,7.0,0.0
766,14.0,2.0,10.0,34.0,1.0
767,11.0,14.0,18.0,9.0,0.0
768,13.0,1.0,9.0,27.0,1.0
769,14.0,0.0,9.0,33.0,1.0
770,11.0,13.0,13.0,10.0,0.0
771,15.0,2.0,5.0,19.0,1.0
772,11.0,2.0,7.0,24.0,1.0
773,10.0,1.0,5.0,28.0,1.0
774,16.0,2.0,7.0,20.0,1.0
775,10.0,0.0,4.0,20.0,1.0
776,17.0,2.0,5.0,19.0,1.0
777,14.0,3.0,10.0,30.0,1.0
778,7.0,4.0,10.0,27.0,1.0
779,16.0,9.0,14.0,18.0,0.0
780,11.0,0.0,8.0,35.0,1.0
781,9.0,20.0,8.0,7.0,0.0
782,12.0,2.0,17.0,27.0,1.0
783,5.0,3.0,6.0,31.0,1.0
784,11.0,0.0,9.0,22.0,1.0
785,11.0,0.0,9.0,30.0,1.0
786,17.0,2.0,3.0,26.0,1.0
787,13.0,1.0,8.0,29.0,1.0
788,6.0,1.0,7.0,32.0,1.0
789,12.0,2.0,7.0,17.0,1.0
790,9.0,13.0,11.0,10.0,0.0
791,17.0,2.0,3.0,29.0,1.0
792,14.0,2.0,7.0,31.0,1.0
793,17.0,2.0,7.0,33.0,1.0
794,11.0,0.0,4.0,22.0,1.0
795,15.0,3.0,8.0,34.0,1.0
796,12.0,3.0,6.0,28.0,1.0
797,18.0,4.0,11.0,26.0,1.0
798,12.0,3.0,3.0,27.0,1.0
799,9.0,2.0,7.0,27.0,1.0
800,23.0,4.0,6.0,28.0,1.0
801,14.0,2.0,7.0,34.0,1.0
802,15.0,1.0,7.0,33.0,1.0
803,9.0,2.0,12.0,21.0,1.0
804,9.0,1.0,6.0,33.0,1.0
805,9.0,8.0,9.0,9.0,0.0
806,12.0,2.0,8.0,27.0,1.0
807,10.0,14.0,18.0,9.0,0.0
808,11.0,3.0,3.0,26.0,1.0
809,17.0,14.0,14.0,11.0,0.0
810,9.0,8.0,11.0,13.0,0.0
811,14.0,2.0,10.0,19.0,1.0
812,7.0,11.0,14.0,12.0,0.0
813,9.0,16.0,17.0,12.0,0.0
814,14.0,16.0,13.0,15.0,0.0
815,22.0,9.0,8.0,17.0,0.0
816,12.0,10.0,16.0,16.0,0.0
817,13.0,10.0,13.0,15.0,0.0
818,15.0,2.0,4.0,23.0,1.0
819,14.0,19.0,12.0,7.0,0.0
820,11.0,6.0,9.0,22.0,1.0
821,13.0,3.0,10.0,25.0,1.0
822,11.0,3.0,12.0,22.0,1.0
823,13.0,0.0,11.0,30.0,1.0
824,13.0,2.0,7.0,25.0,1.0
825,9.0,4.0,12.0,31.0,1.0
826,12.0,16.0,11.0,14.0,0.0
827,12.0,3.0,6.0,34.0,1.0
828,16.0,9.0,16.0,12.0,0.0
829,14.0,13.0,12.0,12.0,0.0
830,16.0,1.0,8.0,33.0,1.0
831,16.0,4.0,6.0,32.0,1.0
832,11.0,2.0,7.0,27.0,1.0
833,9.0,1.0,10.0,34.0,1.0
834,13.0,15.0,11.0,13.0,0.0
835,9.0,8.0,9.0,8.0,0.0
836,16.0,15.0,16.0,13.0,0.0
837,14.0,15.0,9.0,14.0,0.0
838,14.0,10.0,12.0,15.0,0.0
839,16.0,15.0,12.0,10.0,0.0
840,16.0,5.0,6.0,23.0,1.0
841,11.0,7.0,6.0,34.0,1.0
842,7.0,6.0,8.0,27.0,1.0
843,11.0,2.0,5.0,25.0,1.0
844,15.0,1.0,7.0,27.0,1.0
845,12.0,1.0,5.0,18.0,1.0
846,12.0,6.0,14.0,9.0,0.0
847,17.0,16.0,6.0,14.0,0.0
848,16.0,1.0,5.0,23.0,1.0
849,4.0,2.0,4.0,29.0,1.0
850,6.0,16.0,15.0,12.0,0.0
851,16.0,3.0,4.0,33.0,1.0
852,12.0,2.0,8.0,39.0,1.0
853,11.0,5.0,6.0,27.0,1.0
854,9.0,16.0,7.0,9.0,0.0
855,9.0,2.0,5.0,13.0,1.0
856,11.0,3.0,5.0,35.0,1.0
857,11.0,8.0,14.0,8.0,0.0
858,14.0,3.0,5.0,28.0,1.0
859,16.0,13.0,16.0,11.0,0.0
860,14.0,2.0,4.0,30.0,1.0
861,14.0,1.0,7.0,33.0,1.0
862,15.0,17.0,18.0,17.0,0.0
863,10.0,6.0,13.0,14.0,0.0
864,9.0,12.0,10.0,8.0,0.0
865,8.0,10.0,11.0,12.0,0.0
866,24.0,0.0,8.0,31.0,1.0
867,10.0,2.0,4.0,31.0,1.0
868,12.0,11.0,22.0,18.0,0.0
869,12.0,0.0,7.0,21.0,1.0
870,9.0,13.0,10.0,12.0,0.0
871,12.0,16.0,16.0,13.0,0.0
872,13.0,9.0,16.0,11.0,0.0
873,14.0,14.0,13.0,18.0,0.0
874,17.0,10.0,14.0,15.0,0.0
875,11.0,1.0,6.0,37.0,1.0
876,12.0,3.0,5.0,28.0,1.0
877,18.0,13.0,12.0,8.0,0.0
878,13.0,3.0,8.0,26.0,1.0
879,12.0,12.0,19.0,13.0,0.0
880,12.0,1.0,14.0,27.0,1.0
881,13.0,3.0,7.0,26.0,1.0
882,15.0,3.0,7.0,24.0,1.0
883,9.0,1.0,8.0,29.0,1.0
884,13.0,21.0,7.0,12.0,0.0
885,12.0,12.0,12.0,12.0,0.0
886,15.0,7.0,24.0,13.0,0.0
887,9.0,3.0,7.0,28.0,1.0
888,9.0,10.0,15.0,14.0,0.0
889,11.0,5.0,6.0,21.0,1.0
890,9.0,16.0,17.0,9.0,0.0
891,13.0,3.0,9.0,33.0,1.0
892,13.0,3.0,9.0,36.0,1.0
893,9.0,8.0,17.0,12.0,0.0
894,8.0,1.0,7.0,23.0,1.0
895,7.0,13.0,9.0,13.0,0.0
896,15.0,1.0,4.0,24.0,1.0
897,5.0,19.0,13.0,11.0,0.0
898,11.0,2.0,11.0,20.0,1.0
899,9.0,2.0,5.0,23.0,1.0
900,17.0,0.0,3.0,38.0,1.0
901,13.0,2.0,8.0,26.0,1.0
902,9.0,3.0,12.0,26.0,1.0
903,11.0,1.0,7.0,22.0,1.0
904,11.0,8.0,14.0,17.0,0.0
905,14.0,9.0,16.0,16.0,0.0
906,19.0,2.0,4.0,33.0,1.0
907,16.0,8.0,9.0,12.0,0.0
908,14.0,2.0,7.0,38.0,1.0
909,15.0,2.0,5.0,31.0,1.0
910,12.0,15.0,15.0,12.0,0.0
911,11.0,8.0,21.0,10.0,0.0
912,15.0,2.0,3.0,19.0,1.0
913,11.0,5.0,10.0,33.0,1.0
914,14.0,4.0,7.0,20.0,1.0
915,11.0,2.0,12.0,27.0,1.0
916,19.0,8.0,12.0,8.0,0.0
917,14.0,3.0,9.0,20.0,1.0
918,13.0,3.0,8.0,28.0,1.0
919,10.0,2.0,4.0,33.0,1.0
920,8.0,1.0,1.0,21.0,1.0
921,11.0,1.0,9.0,26.0,1.0
922,17.0,2.0,10.0,28.0,1.0
923,13.0,1.0,5.0,26.0,1.0
924,12.0,2.0,8.0,23.0,1.0
925,12.0,0.0,8.0,24.0,1.0
926,14.0,11.0,7.0,21.0,0.0
927,10.0,3.0,5.0,28.0,1.0
928,13.0,2.0,6.0,20.0,1.0
929,14.0,3.0,10.0,38.0,1.0
930,8.0,15.0,13.0,9.0,0.0
931,14.0,1.0,6.0,31.0,1.0
932,11.0,1.0,9.0,28.0,1.0
933,11.0,1.0,11.0,29.0,1.0
934,14.0,0.0,7.0,31.0,1.0
935,6.0,11.0,15.0,20.0,0.0
936,7.0,1.0,5.0,25.0,1.0
937,14.0,6.0,11.0,9.0,0.0
938,13.0,11.0,11.0,13.0,0.0
939,9.0,13.0,18.0,9.0,0.0
940,18.0,12.0,14.0,16.0,0.0
941,8.0,3.0,9.0,19.0,1.0
942,11.0,3.0,7.0,36.0,1.0
943,12.0,1.0,14.0,30.0,1.0
944,10.0,3.0,12.0,35.0,1.0
945,15.0,1.0,5.0,30.0,1.0
946,10.0,1.0,5.0,35.0,1.0
947,14.0,1.0,5.0,19.0,1.0
948,16.0,1.0,9.0,18.0,1.0
949,17.0,8.0,16.0,13.0,0.0
950,17.0,1.0,3.0,32.0,1.0
951,15.0,1.0,13.0,27.0,1.0
952,24.0,0.0,11.0,21.0,1.0
953,14.0,0.0,6.0,25.0,1.0
954,14.0,17.0,6.0,14.0,0.0
955,16.0,4.0,8.0,31.0,1.0
956,12.0,1.0,8.0,26.0,1.0
957,8.0,18.0,12.0,13.0,0.0
958,12.0,17.0,19.0,6.0,0.0
959,16.0,4.0,10.0,27.0,1.0
960,6.0,10.0,18.0,12.0,0.0
961,14.0,3.0,14.0,30.0,1.0
962,10.0,11.0,13.0,8.0,0.0
963,17.0,14.0,13.0,14.0,0.0
964,21.0,2.0,10.0,26.0,1.0
965,14.0,3.0,7.0,32.0,1.0
966,13.0,11.0,15.0,10.0,0.0
967,18.0,0.0,4.0,30.0,1.0
968,7.0,5.0,4.0,28.0,1.0
969,12.0,0.0,10.0,32.0,1.0
970,13.0,13.0,9.0,8.0,0.0
971,9.0,13.0,10.0,18.0,0.0
972,19.0,0.0,7.0,20.0,1.0
973,10.0,2.0,5.0,32.0,1.0
974,15.0,2.0,10.0,29.0,1.0
975,7.0,0.0,8.0,26.0,1.0
976,13.0,11.0,10.0,13.0,0.0
977,17.0,3.0,8.0,23.0,1.0
978,8.0,4.0,8.0,18.0,1.0
979,6.0,3.0,10.0,31.0,1.0
980,11.0,11.0,10.0,13.0,0.0
981,14.0,1.0,4.0,35.0,1.0
982,15.0,4.0,12.0,31.0,1.0
983,14.0,4.0,3.0,32.0,1.0
984,12.0,1.0,3.0,33.0,1.0
985,14.0,12.0,10.0,18.0,0.0
986,15.0,1.0,6.0,25.0,1.0
987,15.0,1.0,6.0,26.0,1.0
988,11.0,2.0,5.0,32.0,1.0
989,15.0,2.0,4.0,26.0,1.0
990,11.0,12.0,11.0,10.0,0.0
991,13.0,10.0,14.0,10.0,0.0
992,13.0,1.0,12.0,30.0,1.0
993,12.0,5.0,10.0,30.0,1.0
994,11.0,4.0,10.0,31.0,1.0
995,17.0,0.0,6.0,23.0,1.0
996,12.0,1.0,7.0,33.0,1.0
997,9.0,0.0,7.0,24.0,1.0
998,12.0,2.0,5.0,34.0,1.0
999,23.0,5.0,6.0,24.0,1.0
1000,12.0,3.0,2.0,21.0,1.0
1001,17.0,2.0,13.0,32.0,1.0
1002,16.0,3.0,7.0,26.0,1.0
1003,18.0,0.0,4.0,22.0,1.0
1004,12.0,1.0,4.0,31.0,1.0
1005,11.0,12.0,16.0,14.0,0.0
1006,11.0,0.0,5.0,32.0,1.0
1007,18.0,5.0,2.0,20.0,1.0
1008,18.0,1.0,8.0,28.0,1.0
1009,11.0,2.0,10.0,25.0,1.0
1010,11.0,14.0,20.0,15.0,0.0
1011,13.0,3.0,8.0,25.0,1.0
1012,8.0,1.0,7.0,37.0,1.0
1013,10.0,13.0,6.0,9.0,0.0
1014,11.0,17.0,5.0,17.0,0.0
1015,14.0,12.0,18.0,17.0,0.0
1016,10.0,2.0,4.0,37.0,1.0
1017,16.0,1.0,6.0,21.0,1.0
1018,12.0,11.0,13.0,16.0,0.0
1019,9.0,7.0,16.0,11.0,0.0
1020,13.0,21.0,15.0,13.0,0.0
1021,10.0,5.0,7.0,27.0,1.0
1022,23.0,23.0,11.0,11.0,0.0
1023,15.0,2.0,7.0,22.0,1.0
1024,11.0,14.0,13.0,12.0,0.0
1025,17.0,13.0,10.0,10.0,0.0
1026,16.0,12.0,17.0,12.0,0.0
1027,11.0,4.0,3.0,24.0,1.0
1028,10.0,14.0,15.0,14.0,0.0
1029,12.0,4.0,7.0,30.0,1.0
1030,17.0,0.0,8.0,24.0,1.0
1031,11.0,0.0,6.0,30.0,1.0
1032,13.0,2.0,7.0,34.0,1.0
1033,17.0,3.0,3.0,29.0,1.0
1034,19.0,3.0,7.0,32.0,1.0
1035,8.0,0.0,3.0,41.0,1.0
1036,14.0,0.0,8.0,25.0,1.0
1037,14.0,13.0,12.0,14.0,0.0
1038,13.0,9.0,11.0,11.0,0.0
1039,15.0,1.0,9.0,34.0,1.0
1040,17.0,2.0,7.0,24.0,1.0
1041,16.0,1.0,7.0,23.0,1.0
1042,11.0,4.0,7.0,27.0,1.0
1043,11.0,14.0,11.0,16.0,0.0
1044,13.0,0.0,7.0,32.0,1.0
1045,10.0,1.0,9.0,30.0,1.0
1046,18.0,5.0,8.0,29.0,1.0
1047,18.0,2.0,12.0,31.0,1.0
1048,12.0,1.0,5.0,38.0,1.0
1049,12.0,1.0,8.0,24.0,1.0
1050,12.0,12.0,14.0,11.0,0.0
1051,15.0,6.0,15.0,23.0,1.0
1052,8.0,9.0,10.0,19.0,0.0
1053,14.0,15.0,15.0,13.0,0.0
1054,14.0,12.0,12.0,5.0,0.0
1055,13.0,2.0,8.0,26.0,1.0
1056,9.0,10.0,6.0,11.0,0.0
1057,6.0,12.0,21.0,13.0,0.0
1058,10.0,17.0,13.0,10.0,0.0
1059,12.0,3.0,5.0,20.0,1.0
1060,20.0,15.0,8.0,11.0,0.0
1061,15.0,1.0,11.0,38.0,1.0
1062,7.0,18.0,15.0,17.0,0.0
1063,16.0,1.0,9.0,39.0,1.0
1064,12.0,1.0,7.0,25.0,1.0
1065,14.0,1.0,8.0,27.0,1.0
1066,16.0,11.0,9.0,16.0,0.0
1067,8.0,2.0,9.0,24.0,1.0
1068,11.0,2.0,4.0,21.0,1.0
1069,12.0,15.0,12.0,10.0,0.0
1070,11.0,7.0,8.0,8.0,0.0
1071,13.0,9.0,18.0,15.0,0.0
1072,13.0,14.0,9.0,7.0,0.0
1073,18.0,2.0,8.0,30.0,1.0
1074,8.0,3.0,9.0,34.0,1.0
1075,10.0,3.0,15.0,33.0,1.0
1076,10.0,2.0,4.0,27.0,1.0
1077,14.0,17.0,19.0,9.0,0.0
1078,15.0,12.0,12.0,16.0,0.0
1079,17.0,18.0,13.0,9.0,0.0
1080,9.0,5.0,2.0,16.0,1.0
1081,5.0,19.0,15.0,11.0,0.0
1082,17.0,16.0,12.0,18.0,0.0
1083,11.0,10.0,16.0,23.0,0.0
1084,12.0,2.0,5.0,39.0,1.0
1085,18.0,12.0,13.0,11.0,0.0
1086,12.0,10.0,11.0,14.0,0.0
1087,17.0,3.0,9.0,32.0,1.0
1088,14.0,12.0,10.0,9.0,0.0
1089,20.0,1.0,5.0,26.0,1.0
1090,12.0,3.0,12.0,24.0,1.0
1091,8.0,6.0,11.0,12.0,0.0
1092,12.0,1.0,8.0,24.0,1.0
1093,11.0,2.0,10.0,27.0,1.0
1094,15.0,2.0,15.0,23.0,1.0
1095,14.0,19.0,13.0,12.0,0.0
1096,7.0,2.0,9.0,25.0,1.0
1097,11.0,1.0,2.0,31.0,1.0
1098,17.0,1.0,10.0,32.0,1.0
1099,15.0,3.0,10.0,24.0,1.0
1100,9.0,13.0,12.0,15.0,0.0
1101,18.0,1.0,10.0,27.0,1.0
1102,13.0,1.0,4.0,30.0,1.0
1103,12.0,2.0,6.0,31.0,1.0
1104,15.0,8.0,12.0,10.0,0.0
1105,16.0,12.0,13.0,17.0,0.0
1106,14.0,1.0,8.0,28.0,1.0
1107,14.0,1.0,8.0,24.0,1.0
1108,14.0,12.0,13.0,13.0,0.0
1109,16.0,2.0,5.0,32.0,1.0
1110,17.0,3.0,5.0,36.0,1.0
1111,15.0,15.0,21.0,14.0,0.0
1112,17.0,14.0,13.0,12.0,0.0
1113,7.0,3.0,14.0,34.0,1.0
1114,16.0,1.0,6.0,31.0,1.0
1115,8.0,11.0,12.0,11.0,0.0
1116,14.0,14.0,9.0,20.0,0.0
1117,12.0,1.0,6.0,37.0,1.0
1118,16.0,3.0,11.0,27.0,1.0
1119,8.0,13.0,10.0,10.0,0.0
1120,10.0,4.0,7.0,25.0,1.0
1121,16.0,14.0,13.0,16.0,0.0
1122,17.0,3.0,10.0,22.0,1.0
1123,8.0,0.0,8.0,25.0,1.0
1124,8.0,11.0,15.0,13.0,0.0
1125,15.0,3.0,8.0,20.0,1.0
1126,16.0,12.0,13.0,17.0,0.0
1127,15.0,1.0,7.0,28.0,1.0
1128,10.0,3.0,8.0,27.0,1.0
1129,16.0,1.0,8.0,28.0,1.0
1130,16.0,2.0,3.0,27.0,1.0
1131,14.0,14.0,8.0,24.0,0.0
1132,11.0,16.0,11.0,8.0,0.0
1133,12.0,0.0,7.0,33.0,1.0
1134,13.0,3.0,9.0,29.0,1.0
1135,12.0,22.0,11.0,16.0,0.0
1136,7.0,16.0,11.0,5.0,0.0
1137,6.0,1.0,8.0,29.0,1.0
1138,9.0,10.0,13.0,11.0,0.0
1139,13.0,2.0,5.0,33.0,1.0
1140,13.0,2.0,8.0,39.0,1.0
1141,9.0,3.0,7.0,27.0,1.0
1142,10.0,1.0,3.0,27.0,1.0
1143,11.0,2.0,5.0,26.0,1.0
1144,12.0,3.0,7.0,28.0,1.0
1145,16.0,12.0,15.0,12.0,0.0
1146,10.0,0.0,13.0,17.0,1.0
1147,16.0,2.0,4.0,30.0,1.0
1148,15.0,14.0,15.0,5.0,0.0
1149,12.0,0.0,8.0,34.0,1.0
1150,6.0,1.0,9.0,34.0,1.0
1151,13.0,2.0,7.0,32.0,1.0
1152,18.0,2.0,9.0,28.0,1.0
1153,9.0,12.0,7.0,14.0,0.0
1154,20.0,3.0,8.0,26.0,1.0
1155,13.0,1.0,5.0,33.0,1.0
1156,9.0,8.0,13.0,15.0,0.0
1157,15.0,2.0,5.0,23.0,1.0
1158,14.0,1.0,10.0,31.0,1.0
1159,14.0,0.0,6.0,28.0,1.0
1160,16.0,17.0,18.0,10.0,0.0
1161,11.0,14.0,11.0,12.0,0.0
1162,13.0,0.0,10.0,34.0,1.0
1163,11.0,0.0,6.0,35.0,1.0
1164,10.0,10.0,5.0,11.0,0.0
1165,21.0,2.0,11.0,31.0,1.0
1166,10.0,18.0,8.0,15.0,0.0
1167,14.0,1.0,6.0,32.0,1.0
1168,14.0,0.0,5.0,31.0,1.0
1169,7.0,14.0,16.0,7.0,0.0
1170,14.0,9.0,11.0,15.0,0.0
1171,19.0,4.0,6.0,35.0,1.0
1172,8.0,2.0,8.0,27.0,1.0
1173,12.0,1.0,8.0,20.0,1.0
1174,15.0,13.0,14.0,11.0,0.0
1175,16.0,2.0,9.0,29.0,1.0
1176,19.0,2.0,12.0,33.0,1.0
1177,13.0,17.0,16.0,11.0,0.0
1178,12.0,14.0,11.0,16.0,0.0
1179,20.0,13.0,19.0,7.0,0.0
1180,11.0,4.0,10.0,37.0,1.0
1181,11.0,5.0,16.0,13.0,0.0
1182,7.0,11.0,11.0,13.0,0.0
1183,13.0,0.0,7.0,33.0,1.0
1184,15.0,1.0,8.0,29.0,1.0
1185,14.0,6.0,19.0,16.0,0.0
1186,12.0,1.0,7.0,29.0,1.0
1187,10.0,1.0,5.0,32.0,1.0
1188,15.0,2.0,11.0,28.0,1.0
1189,11.0,0.0,5.0,26.0,1.0
1190,9.0,2.0,9.0,31.0,1.0
1191,16.0,14.0,13.0,9.0,0.0
1192,18.0,3.0,9.0,24.0,1.0
1193,6.0,1.0,6.0,25.0,1.0
1194,10.0,2.0,6.0,24.0,1.0
1195,11.0,1.0,9.0,24.0,1.0
1196,14.0,11.0,13.0,16.0,0.0
1197,8.0,9.0,10.0,12.0,0.0
1198,7.0,2.0,10.0,42.0,1.0
1199,13.0,2.0,9.0,26.0,1.0
1200,17.0,2.0,2.0,32.0,1.0
1201,17.0,1.0,7.0,25.0,1.0
1202,17.0,4.0,7.0,32.0,1.0
1203,12.0,7.0,11.0,17.0,0.0
1204,11.0,2.0,10.0,35.0,1.0
1205,19.0,0.0,10.0,24.0,1.0
1206,10.0,11.0,13.0,13.0,0.0
1207,9.0,3.0,12.0,43.0,1.0
1208,22.0,1.0,9.0,27.0,1.0
1209,8.0,1.0,9.0,20.0,1.0
1210,10.0,21.0,12.0,16.0,0.0
1211,15.0,11.0,17.0,14.0,0.0
1212,16.0,12.0,9.0,14.0,0.0
1213,16.0,3.0,2.0,27.0,1.0
1214,12.0,2.0,11.0,27.0,1.0
1215,10.0,5.0,5.0,34.0,1.0
1216,13.0,3.0,8.0,25.0,1.0
1217,12.0,16.0,9.0,8.0,0.0
1218,14.0,2.0,6.0,34.0,1.0
1219,11.0,1.0,11.0,46.0,1.0
1220,7.0,1.0,8.0,26.0,1.0
1221,14.0,3.0,9.0,30.0,1.0
1222,17.0,15.0,6.0,11.0,0.0
1223,8.0,16.0,15.0,10.0,0.0
1224,12.0,2.0,6.0,26.0,1.0
1225,13.0,2.0,8.0,28.0,1.0
1226,12.0,2.0,5.0,29.0,1.0
1227,6.0,3.0,6.0,21.0,1.0
1228,8.0,14.0,11.0,4.0,0.0
1229,16.0,5.0,3.0,31.0,1.0
1230,11.0,9.0,10.0,7.0,0.0
1231,20.0,2.0,10.0,37.0,1.0
1232,14.0,13.0,11.0,6.0,0.0
1233,14.0,14.0,12.0,12.0,0.0
1234,11.0,12.0,11.0,18.0,0.0
1235,14.0,3.0,5.0,30.0,1.0
1236,9.0,14.0,16.0,8.0,0.0
1237,15.0,4.0,12.0,18.0,1.0
1238,19.0,0.0,5.0,31.0,1.0
1239,13.0,1.0,7.0,23.0,1.0
1240,19.0,4.0,7.0,38.0,1.0
1241,10.0,1.0,9.0,30.0,1.0
1242,16.0,0.0,8.0,27.0,1.0
1243,9.0,2.0,10.0,26.0,1.0
1244,12.0,2.0,10.0,29.0,1.0
1245,14.0,3.0,5.0,29.0,1.0
1246,14.0,2.0,7.0,29.0,1.0
1247,9.0,14.0,22.0,9.0,0.0
1248,13.0,2.0,8.0,20.0,1.0
1249,7.0,0.0,3.0,25.0,1.0
1250,13.0,4.0,8.0,29.0,1.0
1251,8.0,6.0,14.0,19.0,0.0
1252,15.0,2.0,7.0,23.0,1.0
1253,13.0,1.0,4.0,24.0,1.0
1254,11.0,0.0,6.0,20.0,1.0
1255,11.0,0.0,6.0,23.0,1.0
1256,17.0,13.0,6.0,16.0,0.0
